data_compra;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;hora_compra;quantidade;valor_total;forma_pagamento
2026-05-07;1133;Rio de Janeiro;Carla Souza;Smartwatch;Delores Mills;Feminino;11:58:46;2;1600,0;Cartão de Crédito
2026-05-07;1207;Salvador;Juliana Santos;Notebook;Nora Vilain;Feminino;06:07:47;5;17500,0;Dinheiro
2026-05-08;309;Salvador;Juliana Santos;Smartwatch;Daniel Karter;Masculino;09:58:41;3;2400,0;Cartão de Crédito
2026-05-08;347;Belo Horizonte;Fernando Alves;Smartphone;Katharine Gaddis;Masculino;06:38:41;2;3000,0;Boleto
2026-05-08;598;Salvador;Thiago Pereira;Smartwatch;Anita Abbott;Feminino;19:28:42;2;1600,0;Boleto
2026-05-08;1069;São Paulo;Aline Maria;Smartphone;Lottie Fluker;Feminino;14:36:46;1;1500,0;Cartão de Crédito
2026-05-08;1871;Belo Horizonte;Ana Paula;Notebook;Carlos Voeltner;Masculino;21:48:51;4;14000,0;Cartão de Crédito
2026-05-09;140;Rio de Janeiro;Carla Souza;Smartphone;Jeffrey Field;Masculino;19:53:40;3;4500,0;Cartão de Crédito
2026-05-09;282;Rio de Janeiro;Bruno Costa;Notebook;Mark Catledge;Masculino;05:42:40;4;14000,0;Pix
2026-05-09;987;Porto Alegre;Mariana Lima;Smartwatch;Terrance Markovich;Masculino;00:50:45;1;800,0;Pix
2026-05-09;1361;Salvador;Thiago Pereira;Fone de Ouvido;Stephen Trela;Feminino;20:34:48;3;750,0;Boleto
2026-05-09;1398;Porto Alegre;Rafael Oliveira;Smartphone;Kerri Duong;Masculino;02:40:48;3;4500,0;Pix
2026-05-09;1594;Rio de Janeiro;Bruno Costa;Fone de Ouvido;Tim Empie;Feminino;06:43:49;2;500,0;Boleto
2026-05-09;1821;Rio de Janeiro;Carla Souza;Tablet;Adell Astorga;Feminino;15:39:51;1;1200,0;Cartão de Crédito
2026-05-10;83;São Paulo;Lucas Silva;Fone de Ouvido;Randy Davis;Feminino;15:45:39;4;1000,0;Pix
2026-05-10;144;São Paulo;Aline Maria;Notebook;Michael Dubois;Feminino;08:36:40;4;14000,0;Pix
2026-05-10;281;São Paulo;Lucas Silva;Notebook;Aura Neyman;Feminino;23:05:40;3;10500,0;Pix
2026-05-10;656;Porto Alegre;Rafael Oliveira;Tablet;Dana Rankin;Feminino;07:00:43;5;6000,0;Pix
2026-05-10;776;Belo Horizonte;Fernando Alves;Tablet;Harry Cain;Masculino;17:56:44;1;1200,0;Cartão de Crédito
2026-05-10;855;Rio de Janeiro;Bruno Costa;Tablet;Delores Livingston;Feminino;07:22:44;2;2400,0;Boleto
2026-05-10;1117;Porto Alegre;Rafael Oliveira;Notebook;Michelle Douglas;Masculino;03:50:46;3;10500,0;Cartão de Crédito
2026-05-10;1298;São Paulo;Aline Maria;Smartwatch;Christi Samuels;Feminino;17:12:48;1;800,0;Cartão de Crédito
2026-05-10;1354;Porto Alegre;Mariana Lima;Fone de Ouvido;Heather Dunford;Feminino;14:41:48;2;500,0;Cartão de Crédito
2026-05-10;1541;São Paulo;Aline Maria;Notebook;Tracy Hunter;Feminino;17:22:49;1;3500,0;Dinheiro
2026-05-10;1684;Salvador;Thiago Pereira;Tablet;Marian Perez;Masculino;09:08:50;4;4800,0;Boleto
2026-05-11;301;São Paulo;Aline Maria;Smartwatch;Oscar Flores;Feminino;07:32:41;2;1600,0;Dinheiro
2026-05-11;1140;São Paulo;Lucas Silva;Smartphone;Mary Moyer;Feminino;21:30:46;3;4500,0;Pix
2026-05-11;1807;Porto Alegre;Mariana Lima;Fone de Ouvido;Brad Ross;Masculino;22:25:51;3;750,0;Pix
2026-05-12;135;Belo Horizonte;Fernando Alves;Smartphone;David Plant;Feminino;06:44:40;3;4500,0;Boleto
2026-05-12;162;Porto Alegre;Mariana Lima;Notebook;Hazel Mcnair;Masculino;04:14:40;3;10500,0;Boleto
2026-05-12;862;Belo Horizonte;Fernando Alves;Tablet;Dee James;Masculino;19:06:44;2;2400,0;Cartão de Crédito
2026-05-12;1153;Belo Horizonte;Ana Paula;Smartwatch;Barry Williams;Masculino;18:05:46;5;4000,0;Pix
2026-05-12;1282;Belo Horizonte;Ana Paula;Smartphone;Christopher Trawick;Feminino;09:09:48;5;7500,0;Dinheiro
2026-05-12;1412;São Paulo;Aline Maria;Smartwatch;Luz Hughes;Masculino;22:01:48;1;800,0;Boleto
2026-05-12;1467;Salvador;Thiago Pereira;Smartphone;Austin Mitchell;Feminino;20:47:49;5;7500,0;Cartão de Crédito
2026-05-12;1907;Belo Horizonte;Fernando Alves;Smartphone;Melvin Hunter;Masculino;12:11:51;1;1500,0;Cartão de Crédito
2026-05-13;566;Salvador;Juliana Santos;Fone de Ouvido;Bradley Turner;Masculino;03:54:42;4;1000,0;Pix
2026-05-13;631;São Paulo;Aline Maria;Tablet;Ethel Mortell;Masculino;05:25:43;2;2400,0;Cartão de Crédito
2026-05-13;1502;Belo Horizonte;Ana Paula;Fone de Ouvido;Leslie Boone;Feminino;05:53:49;3;750,0;Cartão de Crédito
2026-05-13;1551;São Paulo;Aline Maria;Fone de Ouvido;Amie Trudeau;Feminino;16:25:49;1;250,0;Dinheiro
2026-05-13;1677;Porto Alegre;Rafael Oliveira;Tablet;Jewel Davis;Masculino;20:16:50;4;4800,0;Cartão de Crédito
2026-05-13;1687;Salvador;Thiago Pereira;Notebook;Donald Swafford;Masculino;01:25:50;3;10500,0;Dinheiro
2026-05-13;1890;Salvador;Thiago Pereira;Smartphone;Larry Martinez;Feminino;00:30:51;2;3000,0;Pix
2026-05-13;1958;Rio de Janeiro;Bruno Costa;Smartwatch;Anthony Zimmerman;Feminino;16:11:51;1;800,0;Cartão de Crédito
2026-05-14;321;São Paulo;Lucas Silva;Tablet;Paul Papp;Masculino;07:10:41;3;3600,0;Dinheiro
2026-05-14;593;Belo Horizonte;Ana Paula;Smartphone;Theressa Rollins;Masculino;21:59:42;1;1500,0;Boleto
2026-05-14;796;Rio de Janeiro;Bruno Costa;Tablet;Crystal Harold;Masculino;16:08:44;1;1200,0;Dinheiro
2026-05-14;919;Porto Alegre;Mariana Lima;Fone de Ouvido;Gerald Dreher;Masculino;09:39:44;4;1000,0;Cartão de Crédito
2026-05-14;926;Rio de Janeiro;Carla Souza;Smartwatch;Milagros Drury;Masculino;19:25:44;1;800,0;Cartão de Crédito
2026-05-14;1374;São Paulo;Aline Maria;Notebook;Leila Estes;Feminino;09:38:48;3;10500,0;Pix
2026-05-14;1671;Belo Horizonte;Fernando Alves;Smartphone;James Eaton;Feminino;23:51:50;5;7500,0;Pix
2026-05-15;33;Rio de Janeiro;Bruno Costa;Tablet;Lauren Byers;Feminino;02:35:39;3;3600,0;Boleto
2026-05-15;438;Belo Horizonte;Ana Paula;Notebook;Joshua Nesmith;Feminino;03:48:41;2;7000,0;Pix
2026-05-15;541;Belo Horizonte;Ana Paula;Fone de Ouvido;Charles Becker;Masculino;09:03:42;1;250,0;Boleto
2026-05-15;879;Belo Horizonte;Ana Paula;Smartphone;Andres King;Masculino;03:32:44;3;4500,0;Boleto
2026-05-15;1738;Rio de Janeiro;Bruno Costa;Fone de Ouvido;Margaret Starkey;Feminino;04:56:50;1;250,0;Cartão de Crédito
2026-05-15;1812;Belo Horizonte;Fernando Alves;Tablet;Margaret Mcguire;Feminino;20:09:51;4;4800,0;Cartão de Crédito
2026-05-15;1988;São Paulo;Aline Maria;Fone de Ouvido;Gloria Johnson;Feminino;13:39:52;3;750,0;Dinheiro
2026-05-16;5;São Paulo;Lucas Silva;Smartphone;Cody Vandyke;Masculino;04:01:39;3;4500,0;Dinheiro
2026-05-16;179;Rio de Janeiro;Bruno Costa;Smartwatch;Jamie Burke;Feminino;15:23:40;3;2400,0;Boleto
2026-05-16;503;São Paulo;Lucas Silva;Fone de Ouvido;Lee Wider;Feminino;22:10:42;2;500,0;Pix
2026-05-16;663;Belo Horizonte;Fernando Alves;Tablet;Christopher Slater;Masculino;23:37:43;4;4800,0;Cartão de Crédito
2026-05-16;669;Rio de Janeiro;Bruno Costa;Smartwatch;Adelina Viveros;Masculino;19:51:43;2;1600,0;Dinheiro
2026-05-16;1022;Rio de Janeiro;Bruno Costa;Tablet;Ralph Beaudoin;Feminino;23:44:45;4;4800,0;Boleto
2026-05-16;1196;Rio de Janeiro;Carla Souza;Notebook;Sandra Hairston;Masculino;12:15:47;4;14000,0;Cartão de Crédito
2026-05-16;1444;Porto Alegre;Rafael Oliveira;Smartphone;Daniel Collins;Masculino;08:58:49;2;3000,0;Boleto
2026-05-17;156;Porto Alegre;Mariana Lima;Tablet;Preston Wiley;Masculino;08:37:40;4;4800,0;Pix
2026-05-18;118;Rio de Janeiro;Carla Souza;Tablet;Lois Rehfield;Masculino;19:49:39;4;4800,0;Pix
2026-05-18;556;Belo Horizonte;Fernando Alves;Fone de Ouvido;Terry Docken;Masculino;06:00:42;3;750,0;Dinheiro
2026-05-18;931;São Paulo;Lucas Silva;Smartwatch;Sandra Vastardis;Masculino;09:28:45;1;800,0;Pix
2026-05-18;1481;Belo Horizonte;Ana Paula;Smartphone;Angela Taylor;Masculino;00:11:49;4;6000,0;Cartão de Crédito
2026-05-19;410;Rio de Janeiro;Bruno Costa;Smartwatch;John Williams;Feminino;21:18:41;3;2400,0;Pix
2026-05-19;468;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Tim Carroll;Feminino;12:21:42;3;750,0;Boleto
2026-05-19;629;Porto Alegre;Mariana Lima;Notebook;Benjamin Barnhill;Masculino;06:44:43;2;7000,0;Boleto
2026-05-19;759;Salvador;Juliana Santos;Notebook;Teresa Conway;Feminino;04:16:44;3;10500,0;Boleto
2026-05-19;834;Porto Alegre;Rafael Oliveira;Notebook;Derek Watson;Feminino;23:23:44;4;14000,0;Cartão de Crédito
2026-05-19;876;Belo Horizonte;Fernando Alves;Notebook;Christopher Hubbard;Feminino;20:52:44;4;14000,0;Pix
2026-05-19;1391;Belo Horizonte;Ana Paula;Smartphone;Jack Morgan;Feminino;14:08:48;1;1500,0;Dinheiro
2026-05-19;1433;Salvador;Juliana Santos;Tablet;Mary Jessup;Feminino;11:37:48;5;6000,0;Boleto
2026-05-19;1960;Belo Horizonte;Ana Paula;Fone de Ouvido;Robert Camara;Feminino;05:27:51;1;250,0;Boleto
2026-05-20;164;São Paulo;Aline Maria;Notebook;Leisha Patterson;Feminino;18:12:40;3;10500,0;Cartão de Crédito
2026-05-20;215;Belo Horizonte;Ana Paula;Tablet;Jesse Warner;Feminino;12:16:40;4;4800,0;Pix
2026-05-20;380;São Paulo;Lucas Silva;Tablet;Jasmine Landry;Masculino;19:07:41;1;1200,0;Boleto
2026-05-20;495;São Paulo;Lucas Silva;Smartphone;Linda Mancuso;Feminino;19:33:42;1;1500,0;Cartão de Crédito
2026-05-20;500;São Paulo;Aline Maria;Smartphone;Brian Seith;Feminino;06:26:42;4;6000,0;Dinheiro
2026-05-20;1043;Salvador;Thiago Pereira;Notebook;Jeanne Tyree;Feminino;10:56:45;1;3500,0;Pix
2026-05-21;387;Salvador;Juliana Santos;Smartphone;Edna Burgess;Feminino;11:48:41;3;4500,0;Boleto
2026-05-21;912;Porto Alegre;Mariana Lima;Fone de Ouvido;Robert Southerland;Feminino;23:23:44;1;250,0;Cartão de Crédito
2026-05-21;1165;São Paulo;Aline Maria;Smartphone;Roger Mata;Masculino;02:20:46;5;7500,0;Pix
2026-05-21;1174;Belo Horizonte;Fernando Alves;Smartwatch;Melissa Crager;Masculino;03:03:47;4;3200,0;Dinheiro
2026-05-22;557;Belo Horizonte;Fernando Alves;Fone de Ouvido;Edwin Sheats;Masculino;23:11:42;1;250,0;Dinheiro
2026-05-22;660;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Carlton Bass;Feminino;18:54:43;2;500,0;Dinheiro
2026-05-22;762;Belo Horizonte;Ana Paula;Notebook;Benito Aracena;Feminino;12:05:44;3;10500,0;Cartão de Crédito
2026-05-22;1059;São Paulo;Aline Maria;Smartwatch;Virginia Platt;Masculino;14:47:45;4;3200,0;Cartão de Crédito
2026-05-22;1718;Porto Alegre;Mariana Lima;Fone de Ouvido;David Dickerson;Masculino;20:08:50;4;1000,0;Dinheiro
2026-05-22;1735;Rio de Janeiro;Carla Souza;Smartwatch;Jason Taylor;Masculino;22:32:50;4;3200,0;Dinheiro
2026-05-22;1771;São Paulo;Aline Maria;Fone de Ouvido;Leigh Smith;Feminino;07:58:51;1;250,0;Boleto
2026-05-23;203;São Paulo;Lucas Silva;Smartwatch;Theresa Waiters;Masculino;02:08:40;4;3200,0;Cartão de Crédito
2026-05-23;277;Salvador;Thiago Pereira;Tablet;Donald Neumeister;Masculino;17:01:40;3;3600,0;Dinheiro
2026-05-23;546;Salvador;Thiago Pereira;Tablet;William Jones;Masculino;19:13:42;4;4800,0;Boleto
2026-05-23;575;Rio de Janeiro;Bruno Costa;Fone de Ouvido;Mabel Davis;Feminino;14:17:42;2;500,0;Cartão de Crédito
2026-05-23;681;Porto Alegre;Mariana Lima;Tablet;John Keller;Masculino;23:32:43;1;1200,0;Boleto
2026-05-23;1397;Porto Alegre;Rafael Oliveira;Smartwatch;Bernita Bellefeuille;Feminino;14:16:48;3;2400,0;Boleto
2026-05-23;1403;Rio de Janeiro;Bruno Costa;Tablet;Erin Amos;Masculino;02:40:48;2;2400,0;Cartão de Crédito
2026-05-23;1423;Rio de Janeiro;Carla Souza;Tablet;Jack Bova;Masculino;10:32:48;3;3600,0;Pix
2026-05-23;1434;Salvador;Thiago Pereira;Smartphone;Cynthia Huff;Feminino;06:44:48;4;6000,0;Cartão de Crédito
2026-05-24;276;São Paulo;Aline Maria;Fone de Ouvido;Pamela King;Feminino;15:41:40;3;750,0;Pix
2026-05-24;1446;Porto Alegre;Mariana Lima;Smartphone;Lois Vanhorn;Feminino;18:22:49;2;3000,0;Boleto
2026-05-25;1360;Belo Horizonte;Ana Paula;Tablet;Claudette Meyer;Feminino;18:32:48;2;2400,0;Dinheiro
2026-05-25;1842;São Paulo;Aline Maria;Smartphone;Thomas Clevenger;Masculino;14:57:51;2;3000,0;Dinheiro
2026-05-25;1859;Belo Horizonte;Fernando Alves;Smartwatch;Stephen Ragsdale;Masculino;16:27:51;5;4000,0;Pix
2026-05-26;202;Salvador;Thiago Pereira;Smartphone;Ira Maze;Masculino;22:49:40;1;1500,0;Cartão de Crédito
2026-05-26;271;Belo Horizonte;Ana Paula;Fone de Ouvido;Samuel Williams;Masculino;22:37:40;3;750,0;Dinheiro
2026-05-26;786;Salvador;Juliana Santos;Tablet;Mari Bundick;Feminino;13:00:44;4;4800,0;Dinheiro
2026-05-26;898;Belo Horizonte;Fernando Alves;Smartwatch;Patricia Steffensmeier;Masculino;19:02:44;5;4000,0;Boleto
2026-05-26;1021;Porto Alegre;Mariana Lima;Tablet;Harriet Powell;Feminino;09:23:45;4;4800,0;Boleto
2026-05-27;308;Porto Alegre;Mariana Lima;Smartphone;Dawn Hatch;Masculino;07:40:41;2;3000,0;Cartão de Crédito
2026-05-27;353;Porto Alegre;Mariana Lima;Notebook;Joan Woody;Feminino;12:24:41;2;7000,0;Cartão de Crédito
2026-05-27;437;Rio de Janeiro;Carla Souza;Tablet;Robert Schoen;Feminino;18:17:41;4;4800,0;Dinheiro
2026-05-27;703;São Paulo;Lucas Silva;Fone de Ouvido;Michael Diaz;Masculino;05:56:43;4;1000,0;Boleto
2026-05-27;779;Porto Alegre;Mariana Lima;Smartwatch;Luz Barrington;Feminino;07:47:44;2;1600,0;Pix
2026-05-27;940;Porto Alegre;Rafael Oliveira;Smartwatch;Yelena Hirsch;Feminino;05:59:45;1;800,0;Pix
2026-05-27;1027;Salvador;Juliana Santos;Smartphone;David Anderson;Masculino;11:38:45;3;4500,0;Boleto
2026-05-27;1672;Rio de Janeiro;Carla Souza;Fone de Ouvido;Doris Gilliam;Feminino;16:15:50;4;1000,0;Dinheiro
2026-05-27;1934;Belo Horizonte;Fernando Alves;Smartphone;Phyllis Sumter;Masculino;07:43:51;4;6000,0;Boleto
2026-05-29;45;Porto Alegre;Mariana Lima;Tablet;Doris Tabisula;Feminino;02:42:39;3;3600,0;Cartão de Crédito
2026-05-29;607;Porto Alegre;Rafael Oliveira;Smartwatch;Ruby Pratt;Masculino;04:47:43;4;3200,0;Pix
2026-05-29;666;São Paulo;Aline Maria;Notebook;Victor Cheney;Feminino;16:32:43;3;10500,0;Boleto
2026-05-29;1578;São Paulo;Lucas Silva;Smartphone;Brian Dehart;Feminino;14:58:49;2;3000,0;Pix
2026-05-29;1655;Rio de Janeiro;Bruno Costa;Smartphone;James Harris;Masculino;13:36:50;3;4500,0;Pix
2026-05-29;1845;Salvador;Thiago Pereira;Smartphone;Cathy Williams;Feminino;11:36:51;5;7500,0;Cartão de Crédito
2026-05-30;720;Porto Alegre;Mariana Lima;Smartphone;Michael Agnew;Feminino;23:19:43;3;4500,0;Boleto
2026-05-30;757;Belo Horizonte;Ana Paula;Fone de Ouvido;Grace Reid;Masculino;14:55:44;2;500,0;Dinheiro
2026-05-30;1688;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Earl Schulle;Masculino;23:39:50;4;1000,0;Boleto
2026-05-30;1996;Rio de Janeiro;Bruno Costa;Notebook;Tad Prioletti;Feminino;05:34:52;2;7000,0;Boleto
2026-05-31;251;Salvador;Juliana Santos;Notebook;Sheryl Alday;Feminino;12:24:40;3;10500,0;Dinheiro
2026-05-31;540;São Paulo;Lucas Silva;Smartwatch;Nadine Shelton;Masculino;17:22:42;5;4000,0;Cartão de Crédito
2026-05-31;710;São Paulo;Lucas Silva;Smartphone;Esther Holton;Feminino;08:25:43;3;4500,0;Boleto
2026-05-31;1310;São Paulo;Aline Maria;Smartphone;Amelia Girard;Masculino;21:56:48;1;1500,0;Dinheiro
2026-05-31;1384;Belo Horizonte;Fernando Alves;Notebook;Carl Randall;Masculino;10:14:48;4;14000,0;Boleto
2026-05-31;1620;Salvador;Thiago Pereira;Smartwatch;Thomas Chapman;Masculino;04:54:50;2;1600,0;Pix
2026-05-31;1760;Salvador;Thiago Pereira;Tablet;Richard Moorman;Masculino;10:34:50;2;2400,0;Cartão de Crédito
2026-06-01;471;Belo Horizonte;Fernando Alves;Smartwatch;Richard Norton;Feminino;09:13:42;4;3200,0;Pix
2026-06-01;684;Porto Alegre;Mariana Lima;Tablet;Christine Shaffer;Feminino;08:53:43;5;6000,0;Pix
2026-06-01;1074;São Paulo;Lucas Silva;Smartphone;Roger Frisina;Masculino;13:50:46;1;1500,0;Cartão de Crédito
2026-06-01;1119;Belo Horizonte;Ana Paula;Tablet;Bernice Rubie;Masculino;00:58:46;1;1200,0;Boleto
2026-06-01;1300;São Paulo;Lucas Silva;Smartphone;Edwin Johnson;Feminino;15:39:48;5;7500,0;Pix
2026-06-01;1698;Rio de Janeiro;Carla Souza;Fone de Ouvido;Helen Ramsey;Masculino;19:18:50;5;1250,0;Pix
2026-06-01;1881;São Paulo;Aline Maria;Fone de Ouvido;Lesha Maloy;Feminino;12:33:51;4;1000,0;Pix
2026-06-02;176;Porto Alegre;Mariana Lima;Fone de Ouvido;Robbie Kozyra;Masculino;06:00:40;3;750,0;Pix
2026-06-02;637;Salvador;Juliana Santos;Smartphone;Robert Hofer;Feminino;13:47:43;4;6000,0;Cartão de Crédito
2026-06-02;830;Salvador;Juliana Santos;Fone de Ouvido;Mary Estrada;Feminino;08:28:44;1;250,0;Dinheiro
2026-06-02;836;Porto Alegre;Rafael Oliveira;Tablet;Rebecca White;Masculino;19:18:44;5;6000,0;Cartão de Crédito
2026-06-02;1079;São Paulo;Aline Maria;Smartphone;Betty Sookram;Masculino;00:58:46;5;7500,0;Cartão de Crédito
2026-06-02;1150;São Paulo;Aline Maria;Smartphone;Christopher Perez;Feminino;22:31:46;5;7500,0;Cartão de Crédito
2026-06-02;1466;Rio de Janeiro;Carla Souza;Fone de Ouvido;Craig Early;Masculino;06:11:49;1;250,0;Dinheiro
2026-06-02;1695;São Paulo;Lucas Silva;Notebook;Jonathan Reyes;Feminino;15:31:50;3;10500,0;Pix
2026-06-03;53;Rio de Janeiro;Carla Souza;Tablet;Frances Pershall;Feminino;15:30:39;5;6000,0;Pix
2026-06-03;1120;São Paulo;Aline Maria;Fone de Ouvido;Lucille Culver;Feminino;14:31:46;5;1250,0;Dinheiro
2026-06-03;1614;Rio de Janeiro;Bruno Costa;Notebook;Maureen Gomez;Masculino;04:17:50;3;10500,0;Cartão de Crédito
2026-06-03;1681;Belo Horizonte;Fernando Alves;Smartwatch;Gayla Davis;Masculino;20:22:50;2;1600,0;Dinheiro
2026-06-03;1742;Salvador;Thiago Pereira;Tablet;James Ackles;Masculino;20:28:50;3;3600,0;Pix
2026-06-03;1827;Rio de Janeiro;Carla Souza;Fone de Ouvido;Maryann Perrin;Masculino;07:45:51;5;1250,0;Dinheiro
2026-06-04;120;São Paulo;Aline Maria;Tablet;Jason Evans;Masculino;14:03:39;5;6000,0;Dinheiro
2026-06-04;204;Belo Horizonte;Fernando Alves;Tablet;Doris Jones;Masculino;17:11:40;3;3600,0;Cartão de Crédito
2026-06-04;322;Porto Alegre;Mariana Lima;Smartphone;Patrick Koewler;Feminino;03:35:41;5;7500,0;Dinheiro
2026-06-04;1077;São Paulo;Aline Maria;Smartphone;Betty Dicarlo;Masculino;09:11:46;3;4500,0;Boleto
2026-06-04;1216;Salvador;Thiago Pereira;Tablet;Martha Hight;Feminino;14:21:47;2;2400,0;Dinheiro
2026-06-04;1639;Belo Horizonte;Fernando Alves;Fone de Ouvido;Katie Conway;Feminino;02:46:50;2;500,0;Pix
2026-06-05;209;Salvador;Thiago Pereira;Notebook;Chris Adkins;Feminino;02:06:40;4;14000,0;Pix
2026-06-05;745;Salvador;Thiago Pereira;Smartphone;Mary Wilson;Feminino;19:56:43;5;7500,0;Pix
2026-06-05;768;Porto Alegre;Rafael Oliveira;Smartphone;Raymond Zimmerman;Feminino;00:34:44;2;3000,0;Cartão de Crédito
2026-06-05;1230;São Paulo;Aline Maria;Notebook;Deadra Myers;Masculino;22:09:47;2;7000,0;Boleto
2026-06-05;1641;Salvador;Juliana Santos;Smartwatch;Marc Reagan;Masculino;11:05:50;3;2400,0;Dinheiro
2026-06-05;1909;São Paulo;Aline Maria;Smartwatch;Stephanie Hahn;Masculino;20:52:51;4;3200,0;Dinheiro
2026-06-06;85;Belo Horizonte;Ana Paula;Notebook;Brian Williams;Masculino;22:43:39;3;10500,0;Dinheiro
2026-06-06;676;Salvador;Juliana Santos;Tablet;Vincent Rother;Masculino;19:42:43;2;2400,0;Cartão de Crédito
2026-06-06;806;Belo Horizonte;Ana Paula;Tablet;Melissa Zinke;Feminino;05:51:44;3;3600,0;Boleto
2026-06-06;1711;São Paulo;Lucas Silva;Smartphone;Cheryl Cates;Masculino;07:06:50;1;1500,0;Dinheiro
2026-06-06;2000;Rio de Janeiro;Carla Souza;Smartphone;Reynalda Navarro;Feminino;21:05:52;4;6000,0;Cartão de Crédito
2026-06-07;571;Salvador;Juliana Santos;Fone de Ouvido;Michael Bloom;Feminino;07:45:42;3;750,0;Boleto
2026-06-07;807;Belo Horizonte;Ana Paula;Smartwatch;Richard Dunnagan;Masculino;14:48:44;5;4000,0;Boleto
2026-06-07;1528;Porto Alegre;Mariana Lima;Notebook;John Heggie;Masculino;06:20:49;5;17500,0;Dinheiro
2026-06-07;1582;Belo Horizonte;Ana Paula;Smartwatch;Steve Brainard;Masculino;15:18:49;3;2400,0;Boleto
2026-06-07;1587;Belo Horizonte;Fernando Alves;Smartwatch;Veronica Francis;Masculino;21:48:49;1;800,0;Dinheiro
2026-06-07;1654;Rio de Janeiro;Carla Souza;Fone de Ouvido;Tisha Chase;Feminino;23:12:50;1;250,0;Boleto
2026-06-08;46;Porto Alegre;Mariana Lima;Tablet;Cynthia Morrison;Masculino;13:33:39;4;4800,0;Pix
2026-06-08;370;Belo Horizonte;Fernando Alves;Notebook;Maria Newman;Feminino;03:29:41;3;10500,0;Cartão de Crédito
2026-06-08;384;Porto Alegre;Mariana Lima;Smartphone;Lashonda Johnson;Feminino;12:43:41;5;7500,0;Boleto
2026-06-08;651;São Paulo;Lucas Silva;Smartwatch;Sara Luciano;Masculino;07:07:43;5;4000,0;Boleto
2026-06-08;805;São Paulo;Aline Maria;Smartphone;Mary Dowd;Feminino;06:27:44;2;3000,0;Boleto
2026-06-08;1025;Rio de Janeiro;Carla Souza;Notebook;Charles Bowman;Feminino;23:17:45;1;3500,0;Dinheiro
2026-06-08;1090;Belo Horizonte;Ana Paula;Tablet;Kim Garcia;Feminino;01:31:46;1;1200,0;Boleto
2026-06-08;1510;Salvador;Thiago Pereira;Smartwatch;Elwood Ward;Feminino;00:28:49;4;3200,0;Pix
2026-06-08;1826;Salvador;Juliana Santos;Fone de Ouvido;Daniel Schulweis;Masculino;05:44:51;2;500,0;Cartão de Crédito
2026-06-08;1924;São Paulo;Lucas Silva;Notebook;Lamont Williams;Masculino;04:39:51;4;14000,0;Dinheiro
2026-06-09;152;Rio de Janeiro;Carla Souza;Fone de Ouvido;Donald Ashley;Masculino;02:50:40;5;1250,0;Dinheiro
2026-06-09;1413;Porto Alegre;Mariana Lima;Fone de Ouvido;Arthur Hart;Feminino;10:10:48;1;250,0;Boleto
2026-06-10;371;Belo Horizonte;Ana Paula;Notebook;Willie Patino;Feminino;01:03:41;1;3500,0;Boleto
2026-06-10;529;Salvador;Juliana Santos;Smartphone;Wendy Davis;Feminino;06:24:42;3;4500,0;Cartão de Crédito
2026-06-10;626;Belo Horizonte;Fernando Alves;Tablet;Karen Esskew;Masculino;20:35:43;3;3600,0;Pix
2026-06-10;1011;Belo Horizonte;Fernando Alves;Tablet;Sara Files;Masculino;16:45:45;1;1200,0;Boleto
2026-06-10;1039;São Paulo;Lucas Silva;Tablet;Kenneth Farver;Masculino;05:31:45;5;6000,0;Dinheiro
2026-06-10;1359;Belo Horizonte;Ana Paula;Notebook;Kevin Griggs;Feminino;11:43:48;5;17500,0;Pix
2026-06-11;315;Rio de Janeiro;Bruno Costa;Smartphone;Russell Noriega;Feminino;07:23:41;1;1500,0;Cartão de Crédito
2026-06-11;390;Salvador;Thiago Pereira;Tablet;Jeannette Ford;Feminino;06:59:41;3;3600,0;Cartão de Crédito
2026-06-11;996;Salvador;Juliana Santos;Fone de Ouvido;Harry Carlson;Masculino;02:49:45;4;1000,0;Cartão de Crédito
2026-06-11;1333;Porto Alegre;Rafael Oliveira;Tablet;Jennifer Prado;Feminino;04:26:48;2;2400,0;Dinheiro
2026-06-11;1678;Salvador;Thiago Pereira;Fone de Ouvido;Tony Dam;Masculino;10:10:50;1;250,0;Boleto
2026-06-11;1690;Salvador;Thiago Pereira;Smartwatch;Rex Stern;Masculino;22:08:50;5;4000,0;Cartão de Crédito
2026-06-11;1777;Porto Alegre;Mariana Lima;Smartphone;Deborah Dilley;Feminino;20:23:51;2;3000,0;Dinheiro
2026-06-12;328;Salvador;Juliana Santos;Notebook;Judy Franco;Masculino;15:53:41;3;10500,0;Dinheiro
2026-06-12;374;Porto Alegre;Mariana Lima;Tablet;Keith Thomes;Masculino;01:50:41;2;2400,0;Boleto
2026-06-12;434;Rio de Janeiro;Bruno Costa;Fone de Ouvido;Carolyn Zana;Feminino;12:08:41;2;500,0;Cartão de Crédito
2026-06-12;524;Salvador;Thiago Pereira;Fone de Ouvido;Sau Back;Masculino;16:37:42;4;1000,0;Dinheiro
2026-06-13;63;Salvador;Juliana Santos;Smartphone;Rose Mckenzie;Feminino;11:16:39;4;6000,0;Dinheiro
2026-06-13;181;Rio de Janeiro;Bruno Costa;Notebook;Pamela Yount;Feminino;08:16:40;4;14000,0;Cartão de Crédito
